id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-971544,2019-02-22,000001,Vente,10800000,183,,RUE VIEUX PONT DE SEVRES,9670,92100,92012,Boulogne-Billancourt,92,,,92012000AX0035,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,412,2.238126,48.829828
2019-971544,2019-02-22,000001,Vente,10800000,12,,PL BIR HAKEIM,0725,92100,92012,Boulogne-Billancourt,92,,,92012000AX0037,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,907,2.238627,48.82996
2019-971544,2019-02-22,000001,Vente,10800000,39,,AV EMILE ZOLA,3160,92100,92012,Boulogne-Billancourt,92,,,92012000AX0049,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,3217,2.238226,48.829671
2019-971545,2019-02-25,000001,Vente,24000,40,,RUE ANNA JACQUIN,0130,92100,92012,Boulogne-Billancourt,92,,,920120000B0050,,,344,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.227842,48.845302
2019-971547,2019-02-20,000001,Vente,364000,71,,RUE DU DOME,2580,92100,92012,Boulogne-Billancourt,92,,,92012000BL0196,,,3002,,3056,46.19,,,,,,,2,2,Appartement,50,2,,,,,,2.248235,48.830761
2019-971550,2019-03-05,000001,Vente,795000,127,,AV J B CLEMENT,4720,92100,92012,Boulogne-Billancourt,92,,,920120000E0129,,,113,87.65,753,,,,,,,,2,2,Appartement,89,4,,,,,,2.23162,48.84242
2019-971550,2019-03-05,000001,Vente,795000,127,,AV J B CLEMENT,4720,92100,92012,Boulogne-Billancourt,92,,,920120000E0129,,,1052,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.23162,48.84242
2019-971551,2019-02-18,000001,Vente,306500,105,,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AM0024,,,32,,9,44.15,,,,,,,2,2,Appartement,64,3,,,,,,2.232971,48.834903
2019-971552,2019-02-08,000001,Vente,850000,12,,RUE LAZARE HOCHE,5120,92100,92012,Boulogne-Billancourt,92,,,920120000Q0134,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.245194,48.840874
2019-971552,2019-02-08,000001,Vente,850000,12,,RUE LAZARE HOCHE,5120,92100,92012,Boulogne-Billancourt,92,,,920120000Q0134,,,63,,,,,,,,,,1,2,Appartement,106,4,,,,,,2.245194,48.840874
2019-971556,2019-02-21,000001,Vente,585000,73,,RUE DE PARIS,7130,92100,92012,Boulogne-Billancourt,92,,,920120000O0169,,,15,70,217,,,,,,,,2,2,Appartement,69,3,,,,,,2.241253,48.840539
2019-971556,2019-02-21,000001,Vente,585000,73,,RUE DE PARIS,7130,92100,92012,Boulogne-Billancourt,92,,,920120000O0169,,,275,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.241253,48.840539
2019-971558,2019-02-14,000001,Vente,3611500,58,,RUE DE BILLANCOURT,0712,92100,92012,Boulogne-Billancourt,92,,,92012000AB0296,,,177,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.23591,48.838614
2019-971558,2019-02-14,000001,Vente,3611500,58,,RUE DE BILLANCOURT,0712,92100,92012,Boulogne-Billancourt,92,,,92012000AB0296,,,176,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.23591,48.838614
2019-971558,2019-02-14,000001,Vente,3611500,58,,RUE DE BILLANCOURT,0712,92100,92012,Boulogne-Billancourt,92,,,92012000AB0296,,,175,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.23591,48.838614
2019-971558,2019-02-14,000001,Vente,3611500,60,,RUE DE BILLANCOURT,0712,92100,92012,Boulogne-Billancourt,92,,,92012000AB0298,,,,,,,,,,,,,0,1,Maison,291,7,S,sols,,,354,2.235257,48.838528
2019-971562,2019-02-27,000001,Vente,1840000,15,,RUE NATIONALE,6610,92100,92012,Boulogne-Billancourt,92,,,92012000BH0212,,,3109,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.242933,48.825628
2019-971562,2019-02-27,000001,Vente,1840000,15,,RUE NATIONALE,6610,92100,92012,Boulogne-Billancourt,92,,,92012000BH0212,,,3111,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.242933,48.825628
2019-971562,2019-02-27,000001,Vente,1840000,10,,RUE MARCEL BONTEMPS,0759,92100,92012,Boulogne-Billancourt,92,,,92012000BH0212,,,3283,172.21,,,,,,,,,1,2,Appartement,169,6,,,,,,2.242933,48.825628
2019-971562,2019-02-27,000001,Vente,1840000,10,,RUE MARCEL BONTEMPS,0759,92100,92012,Boulogne-Billancourt,92,,,92012000BH0212,,,3282,35.68,,,,,,,,,1,2,Appartement,36,1,,,,,,2.242933,48.825628
2019-971562,2019-02-27,000001,Vente,1840000,15,,RUE NATIONALE,6610,92100,92012,Boulogne-Billancourt,92,,,92012000BH0212,,,3110,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.242933,48.825628
2019-971563,2019-02-15,000001,Vente,660000,5,T,RUE CASTEJA,1420,92100,92012,Boulogne-Billancourt,92,,,92012000AX0011,,,407,81.33,745,,,,,,,,2,2,Appartement,79,3,,,,,,2.237433,48.830774
2019-971563,2019-02-15,000001,Vente,660000,5,,RUE CASTEJA,1420,92100,92012,Boulogne-Billancourt,92,,,92012000AX0011,,,650,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.237433,48.830774
2019-971564,2019-02-13,000001,Vente,530000,53,,RUE DES PEUPLIERS,7195,92100,92012,Boulogne-Billancourt,92,,,92012000BO0037,,,16,78.06,,,,,,,,,1,2,Appartement,90,4,,,,,,2.25474,48.833633
2019-971565,2019-03-01,000001,Vente,250000,85,,AV EDOUARD VAILLANT,3120,92100,92012,Boulogne-Billancourt,92,,,92012000AU0048,,,4,34.2,,,,,,,,,1,2,Appartement,22,1,,,,,,2.246197,48.834082
2019-971566,2019-02-28,000001,Vente,420000,46,,RUE FESSART,3536,92100,92012,Boulogne-Billancourt,92,,,920120000M0095,,,16,,2,54.87,,,,,,,2,2,Appartement,200,6,,,,,,2.239676,48.842424
2019-971566,2019-02-28,000001,Vente,420000,46,,RUE FESSART,3536,92100,92012,Boulogne-Billancourt,92,,,920120000M0095,,,9,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.239676,48.842424
2019-971568,2019-02-22,000001,Vente,715000,112,,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AK0257,,,121358,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.232079,48.834394
2019-971568,2019-02-22,000001,Vente,715000,112,,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AK0257,,,121301,,906,72.75,,,,,,,2,2,Appartement,75,3,,,,,,2.232079,48.834394
2019-971570,2019-02-25,000001,Vente,370000,8,,RUE LAZARE HOCHE,5120,92100,92012,Boulogne-Billancourt,92,,,920120000Q0119,,,1251,,1266,51.82,,,,,,,2,2,Appartement,58,3,,,,,,2.246016,48.841691
2019-971571,2019-02-08,000001,Vente,445000,53,,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AE0037,,,174,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.228423,48.835453
2019-971571,2019-02-08,000001,Vente,445000,51,,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AE0037,,,105,,3,60.4,43,,,,,,3,2,Appartement,60,3,,,,,,2.228423,48.835453
2019-971576,2019-02-22,000001,Vente,532650,12,,RUE EDOUARD DETAILLE,3115,92100,92012,Boulogne-Billancourt,92,,,920120000X0108,,,11,59.21,,,,,,,,,1,2,Appartement,55,3,,,,,,2.24868,48.838195
2019-971577,2019-02-22,000001,Vente,1409000,175,Q,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,92012000AQ0273,,,2091,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.243633,48.834951
2019-971577,2019-02-22,000001,Vente,1409000,175,Q,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,92012000AQ0273,,,3026,,3088,,,,,,,,2,2,Appartement,33,1,,,,,,2.243633,48.834951
2019-971577,2019-02-22,000001,Vente,1409000,175,Q,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,92012000AQ0273,,,2090,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.243633,48.834951
2019-971577,2019-02-22,000001,Vente,1409000,175,Q,BD JEAN JAURES,4740,92100,92012,Boulogne-Billancourt,92,,,92012000AQ0273,,,3025,,3064,,,,,,,,2,2,Appartement,112,4,,,,,,2.243633,48.834951
2019-971579,2019-02-18,000001,Vente,8333.33,7,,RUE SAINT DENIS,8831,92100,92012,Boulogne-Billancourt,92,,,920120000F0139,,,2055,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.230369,48.843376
2019-971581,2019-02-27,000001,Vente,1203000,8,B,RUE ESCUDIER,3180,92100,92012,Boulogne-Billancourt,92,,,920120000F0144,,,26,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.233397,48.842995
2019-971581,2019-02-27,000001,Vente,1203000,8,B,RUE ESCUDIER,3180,92100,92012,Boulogne-Billancourt,92,,,920120000F0144,,,7,109.7,,,,,,,,,1,2,Appartement,109,4,,,,,,2.233397,48.842995
2019-971581,2019-02-27,000001,Vente,1203000,8,B,RUE ESCUDIER,3180,92100,92012,Boulogne-Billancourt,92,,,920120000F0144,,,27,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.233397,48.842995
2019-971582,2019-02-27,000001,Vente,366470,14,,RUE DE VERDUN,9630,92100,92012,Boulogne-Billancourt,92,,,920120000M0021,,,15,41.16,,,,,,,,,1,2,Appartement,40,2,,,,,,2.23523,48.842427
2019-971590,2019-02-20,000001,Vente,930000,79,,RUE D'AGUESSEAU,0050,92100,92012,Boulogne-Billancourt,92,,,920120000N0049,,,14,108.6,20,,,,,,,,2,2,Appartement,100,4,,,,,,2.237766,48.840553
2019-971590,2019-02-20,000001,Vente,930000,79,,RUE D'AGUESSEAU,0050,92100,92012,Boulogne-Billancourt,92,,,920120000N0049,,,307,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.237766,48.840553
2019-971593,2019-02-27,000001,Vente,385000,2,,PL CORNEILLE,1485,92100,92012,Boulogne-Billancourt,92,,,92012000BL0196,,,9106,,9207,43.27,,,,,,,2,2,Appartement,49,2,,,,,,2.248235,48.830761
2019-971594,2019-02-25,000001,Vente,235000,9,,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AE0064,,,441,45.69,442,,,,,,,,2,2,Appartement,45,3,,,,,,2.228986,48.838388
2019-971594,2019-02-25,000001,Vente,235000,15,,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AE0092,,,4,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.228646,48.837807
2019-971599,2019-02-27,000001,Vente,1926400,47,,RUE DENFERT ROCHEREAU,2541,92100,92012,Boulogne-Billancourt,92,,,920120000V0096,,,2,141.07,,,,,,,,,1,1,Maison,165,5,,,,,,2.247038,48.841986
2019-971599,2019-02-27,000001,Vente,1926400,4,,IMP ROSENDAEL,8170,92100,92012,Boulogne-Billancourt,92,,,920120000V0124,,,26,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.247243,48.8421
2019-971604,2019-03-05,000001,Vente en l'état futur d'achèvement,375000,32,,RUE DU DOME,2580,92100,92012,Boulogne-Billancourt,92,,,92012000BM0027,,,50,,,,,,,,,,1,,,,,,,,,,2.249828,48.832804
2019-971604,2019-03-05,000001,Vente en l'état futur d'achèvement,375000,32,,RUE DU DOME,2580,92100,92012,Boulogne-Billancourt,92,,,92012000BM0027,,,6,,,,,,,,,,1,,,,,,,,,,2.249828,48.832804
2019-971607,2019-02-15,000001,Vente,340000,81,,RUE ESCUDIER,3180,92100,92012,Boulogne-Billancourt,92,,,920120000R0051,,,13,38.22,58,,,,,,,,2,2,Appartement,38,1,,,,,,2.243351,48.844709
2019-971609,2019-03-06,000001,Vente,445000,53,,RTE DE LA REINE,8111,92100,92012,Boulogne-Billancourt,92,,,920120000Y0071,,,15,56.27,24,,,,,,,,2,2,Appartement,57,2,,,,,,2.243423,48.839064
2019-971609,2019-03-06,000001,Vente,445000,53,,RTE DE LA REINE,8111,92100,92012,Boulogne-Billancourt,92,,,920120000Y0071,,,38,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.243423,48.839064
2019-971612,2019-03-01,000001,Vente,750000,73,,RUE DU CHATEAU,1425,92100,92012,Boulogne-Billancourt,92,,,920120000Q0021,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.244434,48.842642
2019-971612,2019-03-01,000001,Vente,750000,73,,RUE DU CHATEAU,1425,92100,92012,Boulogne-Billancourt,92,,,920120000Q0021,,,56,,83,67.87,,,,,,,2,2,Appartement,70,3,,,,,,2.244434,48.842642
2019-971614,2019-02-21,000001,Vente,137950,65,,RUE DANJOU,2520,92100,92012,Boulogne-Billancourt,92,,,92012000BM0105,,,91,19.33,98,,,,,,,,2,2,Appartement,16,1,,,,,,2.24975,48.831015
2019-971615,2019-02-28,000001,Vente,600000,33,,RUE DE LA BELLE FEUILLE,0640,92100,92012,Boulogne-Billancourt,92,,,92012000AQ0211,,,11,68.14,,,,,,,,,1,2,Appartement,69,3,,,,,,2.244179,48.836242
2019-971615,2019-02-28,000001,Vente,600000,33,,RUE DE LA BELLE FEUILLE,0640,92100,92012,Boulogne-Billancourt,92,,,92012000AQ0211,,,11,68.14,,,,,,,,,1,3,Dépendance,,0,,,,,,2.244179,48.836242
2019-971616,2019-02-21,000001,Vente,152956.33,27,,RUE DES LONGS PRES,5170,92100,92012,Boulogne-Billancourt,92,,,92012000BL0196,,,6045,17.26,,,,,,,,,1,2,Appartement,17,1,,,,,,2.248235,48.830761
2019-971619,2019-02-21,000001,Vente,270000,19,,RUE BERANGER,0671,92100,92012,Boulogne-Billancourt,92,,,92012000AF0020,,,64,36.13,74,,,,,,,,2,2,Appartement,32,2,,,,,,2.227602,48.840403
2019-971619,2019-02-21,000001,Vente,270000,19,,RUE BERANGER,0671,92100,92012,Boulogne-Billancourt,92,,,92012000AF0020,,,32,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.227602,48.840403
2019-971623,2019-02-28,000001,Vente,869650,59,,AV EMILE ZOLA,3160,92100,92012,Boulogne-Billancourt,92,,,92012000AX0059,,,90,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.238445,48.8289
2019-971623,2019-02-28,000001,Vente,869650,3,,ALL ROBERT DOISNEAU,2575,92100,92012,Boulogne-Billancourt,92,,,92012000AX0059,,,58,83.29,,,,,,,,,1,2,Appartement,80,4,,,,,,2.238445,48.8289
2019-971623,2019-02-28,000001,Vente,869650,59,,AV EMILE ZOLA,3160,92100,92012,Boulogne-Billancourt,92,,,92012000AX0059,,,89,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.238445,48.8289
2019-971625,2019-03-07,000001,Vente,175000,40,,RUE DE MEUDON,6220,92100,92012,Boulogne-Billancourt,92,,,92012000BG0007,,,141,19.04,192,,,,,,,,2,2,Appartement,19,1,,,,,,2.24266,48.828091
2019-971626,2019-02-18,000001,Vente,16000,44,,RUE DU POINT DU JOUR,7232,92100,92012,Boulogne-Billancourt,92,,,92012000BO0054,,,18,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.254839,48.833461
2019-971628,2019-03-01,000001,Vente,265800,80,,RUE THIERS,9120,92100,92012,Boulogne-Billancourt,92,,,92012000AU0071,,,204,30.79,68,,,,,,,,2,2,Appartement,31,2,,,,,,2.249691,48.834724
2019-971631,2019-02-26,000001,Vente en l'état futur d'achèvement,1380000,52,,RUE DU POINT DU JOUR,7232,92100,92012,Boulogne-Billancourt,92,,,92012000BN0162,,,32,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.254272,48.832965
2019-971631,2019-02-26,000001,Vente en l'état futur d'achèvement,1380000,52,,RUE DU POINT DU JOUR,7232,92100,92012,Boulogne-Billancourt,92,,,92012000BN0162,,,33,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.254272,48.832965
2019-971631,2019-02-26,000001,Vente en l'état futur d'achèvement,1380000,52,,RUE DU POINT DU JOUR,7232,92100,92012,Boulogne-Billancourt,92,,,92012000BN0162,,,3,118.75,,,,,,,,,1,2,Appartement,121,5,,,,,,2.254272,48.832965
2019-971634,2019-03-04,000001,Vente,453878,19,B,RUE DES LONGS PRES,5170,92100,92012,Boulogne-Billancourt,92,,,92012000BL0065,,,16,49.53,,,,,,,,,1,2,Appartement,45,3,,,,,,2.247195,48.831272
2019-971639,2019-02-20,000001,Vente,399000,59,,RUE FESSART,3536,92100,92012,Boulogne-Billancourt,92,,,920120000P0148,,,35,,43,48.39,,,,,,,2,2,Appartement,55,2,,,,,,2.240203,48.841898
2019-971645,2019-02-22,000001,Vente,1170000,39,,RUE TRAVERSIERE,9190,92100,92012,Boulogne-Billancourt,92,,,92012000BI0031,,,2351,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.242425,48.8243
2019-971645,2019-02-22,000001,Vente,1170000,39,,RUE TRAVERSIERE,9190,92100,92012,Boulogne-Billancourt,92,,,92012000BI0031,,,2355,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.242425,48.8243
2019-971645,2019-02-22,000001,Vente,1170000,10,,AV PIERRE LEFAUCHEUX,5125,92100,92012,Boulogne-Billancourt,92,,,92012000BI0031,,,2029,117.04,,,,,,,,,1,2,Appartement,117,5,,,,,,2.242425,48.8243
2019-971651,2019-02-20,000001,Vente,267000,109,B,RTE DE LA REINE,8111,92100,92012,Boulogne-Billancourt,92,,,92012000AC0035,,,252,27.03,253,,,,,,,,2,2,Appartement,26,1,,,,,,2.233088,48.840001
2019-971652,2019-02-01,000001,Vente,1829300,22,,RUE DE LA ROCHEFOUCAULD,5110,92100,92012,Boulogne-Billancourt,92,,,920120000R0003,,,255,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.241283,48.845711
2019-971652,2019-02-01,000001,Vente,1829300,22,,RUE DE LA ROCHEFOUCAULD,5110,92100,92012,Boulogne-Billancourt,92,,,920120000R0003,,,229,,247,,,,,,,,2,3,Dépendance,,0,,,,,,2.241283,48.845711
2019-971652,2019-02-01,000001,Vente,1829300,22,,RUE DE LA ROCHEFOUCAULD,5110,92100,92012,Boulogne-Billancourt,92,,,920120000R0003,,,216,,217,,218,,250,,251,,6,2,Appartement,250,7,,,,,,2.241283,48.845711
2019-971652,2019-02-01,000001,Vente,1829300,22,,RUE DE LA ROCHEFOUCAULD,5110,92100,92012,Boulogne-Billancourt,92,,,920120000R0003,,,228,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.241283,48.845711
2019-971655,2019-02-15,000001,Vente,890000,2,,RUE BARTHOLDI,0630,92100,92012,Boulogne-Billancourt,92,,,920120000R0050,,,15,86.21,,,,,,,,,1,2,Appartement,86,4,,,,,,2.243051,48.844417
2019-971657,2019-02-27,000001,Vente,440000,23,,QUAI ALPHONSE LE GALLO,0075,92100,92012,Boulogne-Billancourt,92,,,92012000AI0031,,,34,57.3,58,,,,,,,,2,2,Appartement,60,2,,,,,,2.227874,48.833452
2019-971657,2019-02-27,000001,Vente,440000,23,,QUAI ALPHONSE LE GALLO,0075,92100,92012,Boulogne-Billancourt,92,,,92012000AI0031,,,670,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.227874,48.833452
2019-971659,2019-02-08,000001,Vente,730000,18,,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AG0031,,,110,,,,,,,,,,1,2,Appartement,89,3,,,,,,2.226176,48.838134
2019-971659,2019-02-08,000001,Vente,730000,18,,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AG0031,,,582,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.226176,48.838134
2019-971659,2019-02-08,000001,Vente,730000,48,,QUAI ALPHONSE LE GALLO,0075,92100,92012,Boulogne-Billancourt,92,,,92012000AG0031,,,133,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,,0,,,,,,2.226176,48.838134
2019-971665,2019-03-06,000001,Vente,317310,36,,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AD0189,,,45,,98,37.02,,,,,,,2,2,Appartement,41,2,,,,,,2.231671,48.838709
2019-971671,2019-02-28,000001,Vente,19000,123,,RUE VIEUX PONT DE SEVRES,9670,92100,92012,Boulogne-Billancourt,92,,,92012000BL0126,,,646,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.24587,48.832425
2019-971672,2019-02-19,000001,Vente,338000,7,,RUE TISSERAND,9140,92100,92012,Boulogne-Billancourt,92,,,920120000G0144,,,18,,61,,,,,,,,2,2,Appartement,41,2,,,,,,2.235301,48.84612
2019-971675,2019-02-21,000001,Vente,35000,171,,RUE DE BILLANCOURT,0712,92100,92012,Boulogne-Billancourt,92,,,92012000AP0143,,,197,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.238375,48.832739
2019-971676,2019-03-04,000001,Vente,535000,10,,AV J B CLEMENT,4720,92100,92012,Boulogne-Billancourt,92,,,920120000J0101,,,22,,,,,,,,,,1,2,Appartement,56,3,,,,,,2.24033,48.847479
2019-971676,2019-03-04,000001,Vente,535000,10,,AV J B CLEMENT,4720,92100,92012,Boulogne-Billancourt,92,,,920120000J0101,,,9,69.09,,,,,,,,,1,2,Appartement,57,3,,,,,,2.24033,48.847479
2019-971681,2019-02-20,000001,Vente,25000,21,,QUAI ALPHONSE LE GALLO,0075,92100,92012,Boulogne-Billancourt,92,,,92012000AI0024,,,327,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.227872,48.832994
2019-971682,2019-03-08,000001,Vente,752500,21,,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AC0030,,,17,80.34,,,,,,,,,1,2,Appartement,30,2,,,,,,2.23213,48.839912
2019-971682,2019-03-08,000001,Vente,752500,21,,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AC0030,,,18,,44,,,,,,,,2,2,Appartement,53,3,,,,,,2.23213,48.839912
2019-971683,2019-02-28,000001,Vente,865000,14,,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AF0039,,,109,,224,,23,,,,,,3,2,Appartement,96,6,,,,,,2.227218,48.839209
2019-971684,2019-03-08,000001,Vente,210000,45,,RUE ESCUDIER,3180,92100,92012,Boulogne-Billancourt,92,,,920120000L0058,,,57,26.62,63,,,,,,,,2,2,Appartement,27,2,,,,,,2.237363,48.843644
2019-971686,2019-02-28,000001,Vente,507500,129,,RUE DE SILLY,8561,92100,92012,Boulogne-Billancourt,92,,,92012000AM0215,,,7,53.15,,,,,,,,,1,2,Appartement,46,2,,,,,,2.233398,48.833914
2019-971687,2019-02-28,000001,Vente,325000,72,,RPT DU PONT DE SEVRES,7233,92100,92012,Boulogne-Billancourt,92,,,92012000AZ0026,,,1375,,1589,50.11,,,,,,,2,2,Appartement,49,2,,,,,,2.23058,48.8278
2019-971691,2019-03-04,000001,Vente,516900,33,B,RTE DE LA REINE,8111,92100,92012,Boulogne-Billancourt,92,,,920120000X0061,,,14,62.87,28,,,,,,,,2,2,Appartement,61,3,,,,,,2.247528,48.838826
2019-971693,2019-03-08,000001,Vente,230000,48,,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AI0043,,,14,,15,,78,,,,,,3,2,Appartement,30,1,,,,,,2.228017,48.834219
2019-971694,2019-02-20,000001,Vente,605000,12,,RUE D'AGUESSEAU,0050,92100,92012,Boulogne-Billancourt,92,,,920120000L0164,,,27,,44,,,,,,,,2,2,Appartement,68,3,,,,,,2.235898,48.84462
2019-971694,2019-02-20,000001,Vente,605000,12,,RUE D'AGUESSEAU,0050,92100,92012,Boulogne-Billancourt,92,,,920120000L0164,,,71,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.235898,48.84462
2019-971696,2019-03-13,000001,Vente,664100,39,,AV J B CLEMENT,4720,92100,92012,Boulogne-Billancourt,92,,,920120000K0017,,,3,69.45,,,,,,,,,1,2,Appartement,70,3,,,,,,2.237907,48.846141
2019-971699,2019-02-20,000001,Vente,285000,83,B,RUE GALLIENI,4110,92100,92012,Boulogne-Billancourt,92,,,92012000AQ0005,,,16,,8,35.89,,,,,,,2,2,Appartement,33,2,,,,,,2.244939,48.837112
2019-971700,2019-02-25,000001,Vente,649000,5,,AV MAL DE LATTRE DE TASSIGNY,6144,92100,92012,Boulogne-Billancourt,92,,,92012000AF0044,,,13,,29,,30,77.58,,,,,3,2,Appartement,77,4,,,,,,2.227222,48.840632
2019-971701,2019-03-11,000001,Vente,455000,46,,RUE DE LA SAUSSIERE,8530,92100,92012,Boulogne-Billancourt,92,,,920120000Z0042,,,12001,51.32,12094,,,,,,,,2,2,Appartement,50,2,,,,,,2.24034,48.836728
2019-971701,2019-03-11,000001,Vente,455000,46,,RUE DE LA SAUSSIERE,8530,92100,92012,Boulogne-Billancourt,92,,,920120000Z0042,,,12047,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.24034,48.836728
2019-971702,2019-03-12,000001,Vente,240000,21,,RUE DE SEINE,8540,92100,92012,Boulogne-Billancourt,92,,,92012000BK0002,,,147,30.23,,,,,,,,,1,2,Appartement,30,2,,,,,,2.24927,48.829263
2019-971703,2019-02-25,000001,Vente,1110650,64,,AV PIERRE LEFAUCHEUX,5125,92100,92012,Boulogne-Billancourt,92,,,92012000BD0086,,,2053,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.237124,48.826732
2019-971703,2019-02-25,000001,Vente,1110650,60,,AV PIERRE LEFAUCHEUX,5125,92100,92012,Boulogne-Billancourt,92,,,92012000BD0086,,,2022,106.8,,,,,,,,,1,2,Appartement,107,5,,,,,,2.237124,48.826732
2019-971704,2019-02-18,000001,Vente,350000,21,,QUAI STALINGRAD,8580,92100,92012,Boulogne-Billancourt,92,,,92012000BI0019,,,34,48.92,79,,,,,,,,2,2,Appartement,50,2,,,,,,2.243685,48.824062
2019-971705,2019-03-11,000001,Vente,157400,48,,QUAI ALPHONSE LE GALLO,0075,92100,92012,Boulogne-Billancourt,92,,,92012000AG0031,,,1234,17.91,,,,,,,,,1,3,Dépendance,,0,,,,,,2.226176,48.838134
2019-971707,2019-03-01,000001,Vente,687600,51,,RUE DE L EST,3185,92100,92012,Boulogne-Billancourt,92,,,920120000P0105,,,11,,23,89.04,,,,,,,2,2,Appartement,80,4,,,,,,2.243579,48.842722
2019-971708,2019-02-19,000001,Vente,135900,,,RUE GALLIENI,4110,92100,92012,Boulogne-Billancourt,92,,,92012000AE0037,,,146,,71,15.64,,,,,,,2,3,Dépendance,,0,,,,,,2.228423,48.835453
2019-971709,2019-03-11,000001,Vente,526800,42,,RUE DE SEVRES,8555,92100,92012,Boulogne-Billancourt,92,,,92012000AH0010,,,31,73.49,73,,,,,,,,2,2,Appartement,74,4,,,,,,2.227898,48.834803
2019-971710,2019-02-15,000001,Echange,20000,134,,RTE DE LA REINE,8111,92100,92012,Boulogne-Billancourt,92,,,920120000E0131,,,7162,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.233281,48.840928
